text_id,pokemon_id,generation,version,group,text
6,0284,第四世代,钻石,宝可梦 钻石／珍珠,有着长有眼珠花纹的触角。能用４根翅膀浮在空中，并向前后左右移动。
7,0284,第四世代,珍珠,宝可梦 钻石／珍珠,有着长有眼珠花纹的触角。能用４根翅膀浮在空中，并向前后左右移动。
8,0284,第四世代,白金,宝可梦 白金,有着长有眼珠花纹的触角。能用４根翅膀浮在空中，并向前后左右移动。
9,0284,第四世代,心金,宝可梦 心金／魂银,能用４根翅膀浮在空中，并前后左右自由地飞来飞去。
10,0284,第四世代,魂银,宝可梦 心金／魂银,能用４根翅膀浮在空中，并前后左右自由地飞来飞去。
11,0284,第五世代,黑,宝可梦 黑／白,有着长有眼珠花纹的触角。能用４根翅膀浮在空中，并向前后左右移动。
12,0284,第五世代,白,宝可梦 黑／白,有着长有眼珠花纹的触角。能用４根翅膀浮在空中，并向前后左右移动。
13,0284,第五世代,黑２,宝可梦 黑２／白２,有着长有眼珠花纹的触角。能用４根翅膀浮在空中，并向前后左右移动。
14,0284,第五世代,白２,宝可梦 黑２／白２,有着长有眼珠花纹的触角。能用４根翅膀浮在空中，并向前后左右移动。
15,0284,第六世代,Ｘ,宝可梦 Ｘ／Ｙ,有着长有眼珠花纹的触角。能用４根翅膀浮在空中，并向前后左右移动。
16,0284,第六世代,Ｙ,宝可梦 Ｘ／Ｙ,能用４根翅膀浮在空中，并前后左右自由地飞来飞去。
17,0284,第六世代,欧米伽红宝石,宝可梦 欧米伽红宝石／阿尔法蓝宝石,会用触角上的眼珠花纹威吓敌人。能用４根翅膀像直升机一样在空中前后左右自由移动。
18,0284,第六世代,阿尔法蓝宝石,宝可梦 欧米伽红宝石／阿尔法蓝宝石,据说怒目而视般的眼珠花纹看起来悲伤且下垂的时候，就是傍晚要下雨的前兆。
19,0284,第七世代,太阳,精灵宝可梦 太阳／月亮,用触角上的眼珠花纹威吓敌人。用４根翅膀前后左右灵活飞行。
20,0284,第七世代,月亮,精灵宝可梦 太阳／月亮,翅膀和触角很怕湿气。雨后会朝着太阳的方向晒干身体。
21,0284,第七世代,究极之日,精灵宝可梦 究极之日／究极之月,会用眼珠花纹威吓敌人。如果这样不起作用，就会挥动４根翅膀，灵活地四处逃窜。
22,0284,第七世代,究极之月,精灵宝可梦 究极之日／究极之月,像薄薄的翅膀一样的触角很容易吸收湿气。雨天会静静地待在树洞等地方度过。
23,0284,第八世代,晶灿钻石,宝可梦 晶灿钻石／明亮珍珠,有着长有眼珠花纹的触角。能用４根翅膀浮在空中，并向前后左右移动。
24,0284,第八世代,明亮珍珠,宝可梦 晶灿钻石／明亮珍珠,有着长有眼珠花纹的触角。能用４根翅膀浮在空中，并向前后左右移动。
25,0284,第九世代,朱,宝可梦 朱／紫,能用４根翅膀浮在空中，并前后左右自由地飞来飞去。
26,0284,第九世代,紫,宝可梦 朱／紫,如果淋到雨，独特的眼珠花纹触角就会变重，使它连飞都飞不起来。
1,0285,第三世代,红宝石,宝可梦 红宝石／蓝宝石,栖息在森林深处潮湿的地面上。经常会一动不动地待在落叶下面。会以落叶堆积起来后形成的腐叶土为食。
2,0285,第三世代,蓝宝石,宝可梦 红宝石／蓝宝石,感觉到了危险后，它就会摇动身体，从头顶上撒出能让草木都枯萎的剧毒孢子。
3,0285,第三世代,绿宝石,宝可梦 绿宝石,森林里潮湿的腐叶土壤是它最爱吃的。只要在下过长时间大雨后进入森林，就会看到许多蘑蘑菇聚集在吃腐叶土壤哦。*
4,0285,第三世代,火红,宝可梦 火红／叶绿,喜欢潮湿的地方，白天会呆在森林的树荫里一动不动。会从头上放出毒粉。
5,0285,第三世代,叶绿,宝可梦 火红／叶绿,喜欢潮湿的地方，白天会呆在森林的树荫里一动不动。会从头上放出毒粉。
6,0285,第四世代,钻石,宝可梦 钻石／珍珠,会从头顶上喷出毒孢子。如果不小心吸入了孢子，身上的每处关节都会开始疼痛。
7,0285,第四世代,珍珠,宝可梦 钻石／珍珠,会从头顶上喷出毒孢子。如果不小心吸入了孢子，身上的每处关节都会开始疼痛。
8,0285,第四世代,白金,宝可梦 白金,会从头顶上喷出毒孢子。如果不小心吸入了孢子，身上的每处关节都会开始疼痛。
9,0285,第四世代,心金,宝可梦 心金／魂银,只要感知到了危险，就会从头顶撒出毒孢子来保护自身安全的宝可梦。
10,0285,第四世代,魂银,宝可梦 心金／魂银,只要感知到了危险，就会从头顶撒出毒孢子来保护自身安全的宝可梦。
11,0285,第五世代,黑,宝可梦 黑／白,会从头顶上喷出毒孢子。如果不小心吸入了孢子，身上的每处关节都会开始疼痛。
12,0285,第五世代,白,宝可梦 黑／白,会从头顶上喷出毒孢子。如果不小心吸入了孢子，身上的每处关节都会开始疼痛。
13,0285,第五世代,黑２,宝可梦 黑２／白２,会从头顶上喷出毒孢子。如果不小心吸入了孢子，身上的每处关节都会开始疼痛。
14,0285,第五世代,白２,宝可梦 黑２／白２,会从头顶上喷出毒孢子。如果不小心吸入了孢子，身上的每处关节都会开始疼痛。
15,0285,第六世代,Ｘ,宝可梦 Ｘ／Ｙ,喜欢潮湿的地方，白天会呆在森林的树荫里一动不动。会从头上放出毒粉。
16,0285,第六世代,Ｙ,宝可梦 Ｘ／Ｙ,会从头顶上喷出毒孢子。如果不小心吸入了孢子，身上的每处关节都会开始疼痛。
17,0285,第六世代,欧米伽红宝石,宝可梦 欧米伽红宝石／阿尔法蓝宝石,栖息在森林深处潮湿的地面上。经常会一动不动地待在落叶下面。会以落叶堆积起来后形成的腐叶土为食。
18,0285,第六世代,阿尔法蓝宝石,宝可梦 欧米伽红宝石／阿尔法蓝宝石,感觉到了危险后，它就会摇动身体，从头顶上撒出能让草木都枯萎的剧毒孢子。
19,0285,第八世代,晶灿钻石,宝可梦 晶灿钻石／明亮珍珠,会从头顶上喷出毒孢子。如果不小心吸入了孢子，身上的每处关节都会开始疼痛。
20,0285,第八世代,明亮珍珠,宝可梦 晶灿钻石／明亮珍珠,会从头顶上喷出毒孢子。如果不小心吸入了孢子，身上的每处关节都会开始疼痛。
21,0285,第九世代,朱,宝可梦 朱／紫,喜欢潮湿的地方，白天会呆在森林的树荫里一动不动。会从头上放出毒粉。
22,0285,第九世代,紫,宝可梦 朱／紫,只要感知到了危险，就会从头顶撒出毒孢子来保护自身安全的宝可梦。
1,0286,第三世代,红宝石,宝可梦 红宝石／蓝宝石,会用轻巧的步法接近敌人，然后用能伸缩的手臂出拳。有着能令拳击手汗颜的技术。
2,0286,第三世代,蓝宝石,宝可梦 红宝石／蓝宝石,尾巴上的种子是由毒孢子变硬后形成的，所以吃下去的话可不得了。吃上一口肚子就会翻江倒海。
3,0286,第三世代,绿宝石,宝可梦 绿宝石,会从头部蕈伞的洞里散播孢子。最喜欢温暖潮湿的气候，以草原或森林里的草木为食。*
4,0286,第三世代,火红,宝可梦 火红／叶绿,尾巴上的种子是由毒孢子构成的。会以肉眼无法看清的速度出拳打倒敌人。
5,0286,第三世代,叶绿,宝可梦 火红／叶绿,尾巴上的种子是由毒孢子构成的。会以肉眼无法看清的速度出拳打倒敌人。
6,0286,第四世代,钻石,宝可梦 钻石／珍珠,短短的手臂在出拳时会猛地一下伸长。有着能令职业拳击手汗颜的技术。
7,0286,第四世代,珍珠,宝可梦 钻石／珍珠,短短的手臂在出拳时会猛地一下伸长。有着能令职业拳击手汗颜的技术。
8,0286,第四世代,白金,宝可梦 白金,短短的手臂在出拳时会猛地一下伸长。有着能令职业拳击手汗颜的技术。
9,0286,第四世代,心金,宝可梦 心金／魂银,会撒出毒孢子，然后再让因吸入孢子而苦痛不堪的对手吃上一记重拳。
10,0286,第四世代,魂银,宝可梦 心金／魂银,会撒出毒孢子，然后再让因吸入孢子而苦痛不堪的对手吃上一记重拳。
11,0286,第五世代,黑,宝可梦 黑／白,短短的手臂在出拳时会猛地一下伸长。有着能令职业拳击手汗颜的技术。
12,0286,第五世代,白,宝可梦 黑／白,短短的手臂在出拳时会猛地一下伸长。有着能令职业拳击手汗颜的技术。
13,0286,第五世代,黑２,宝可梦 黑２／白２,短短的手臂在出拳时会猛地一下伸长。有着能令职业拳击手汗颜的技术。
14,0286,第五世代,白２,宝可梦 黑２／白２,短短的手臂在出拳时会猛地一下伸长。有着能令职业拳击手汗颜的技术。
15,0286,第六世代,Ｘ,宝可梦 Ｘ／Ｙ,短短的手臂在出拳时会猛地一下伸长。有着能令职业拳击手汗颜的技术。
16,0286,第六世代,Ｙ,宝可梦 Ｘ／Ｙ,会撒出毒孢子，然后再让因吸入孢子而苦痛不堪的对手吃上一记重拳。
17,0286,第六世代,欧米伽红宝石,宝可梦 欧米伽红宝石／阿尔法蓝宝石,会用轻巧的步法接近敌人，然后用能伸缩的手臂出拳。有着能令拳击手汗颜的技术。
18,0286,第六世代,阿尔法蓝宝石,宝可梦 欧米伽红宝石／阿尔法蓝宝石,尾巴上的种子是由毒孢子变硬后形成的，所以吃下去的话可不得了。吃上一口肚子就会翻江倒海。
19,0286,第八世代,晶灿钻石,宝可梦 晶灿钻石／明亮珍珠,短短的手臂在出拳时会猛地一下伸长。有着能令职业拳击手汗颜的技术。
20,0286,第八世代,明亮珍珠,宝可梦 晶灿钻石／明亮珍珠,短短的手臂在出拳时会猛地一下伸长。有着能令职业拳击手汗颜的技术。
21,0286,第九世代,朱,宝可梦 朱／紫,会撒出毒孢子，然后再让因吸入孢子而苦痛不堪的对手吃上一记重拳。
22,0286,第九世代,紫,宝可梦 朱／紫,尾巴上的种子是由毒孢子构成的。会以肉眼无法看清的速度出拳打倒敌人。
1,0287,第三世代,红宝石,宝可梦 红宝石／蓝宝石,每天会趴上２０小时以上。因为它的身体几乎一动不动，所以１天只要吃３片叶子就吃饱了。
2,0287,第三世代,蓝宝石,宝可梦 红宝石／蓝宝石,心脏每分钟只跳动１次。因为是不管怎样都会一直趴着的宝可梦，所以几乎不会看到它动的样子。
3,0287,第三世代,绿宝石,宝可梦 绿宝石,一整天里绝大部分时间都在睡觉，虽然一生都不会改变巢穴，但是偶尔会在河里游泳作长距离移动。*
4,0287,第三世代,火红,宝可梦 火红／叶绿,１天要睡２０个小时。它还有一种能力是让看着自己的对手睡意渐浓。
5,0287,第三世代,叶绿,宝可梦 火红／叶绿,１天要睡２０个小时。它还有一种能力是让看着自己的对手睡意渐浓。
6,0287,第四世代,钻石,宝可梦 钻石／珍珠,一天内绝大部分时间都躺着不动。一直看着它这副懒样会让人昏昏欲睡。
7,0287,第四世代,珍珠,宝可梦 钻石／珍珠,一天内绝大部分时间都躺着不动。一直看着它这副懒样会让人昏昏欲睡。
8,0287,第四世代,白金,宝可梦 白金,一天内绝大部分时间都躺着不动。一直看着它这副懒样会让人昏昏欲睡。
9,0287,第四世代,心金,宝可梦 心金／魂银,懒人獭慵懒的样子会深深地刺激看着它的人的懒惰之心。
10,0287,第四世代,魂银,宝可梦 心金／魂银,懒人獭慵懒的样子会深深地刺激看着它的人的懒惰之心。
11,0287,第五世代,黑,宝可梦 黑／白,一天内绝大部分时间都躺着不动。一直看着它这副懒样会让人昏昏欲睡。
12,0287,第五世代,白,宝可梦 黑／白,一天内绝大部分时间都躺着不动。一直看着它这副懒样会让人昏昏欲睡。
13,0287,第五世代,黑２,宝可梦 黑２／白２,每天只要能吃上３片叶子就满足了。除此之外，它还能睡上２０个小时。
14,0287,第五世代,白２,宝可梦 黑２／白２,每天只要能吃上３片叶子就满足了。除此之外，它还能睡上２０个小时。
15,0287,第六世代,Ｘ,宝可梦 Ｘ／Ｙ,懒人獭慵懒的样子会深深地刺激看着它的人的懒惰之心。
16,0287,第六世代,Ｙ,宝可梦 Ｘ／Ｙ,每天只要能吃上３片叶子就满足了。除此之外，它还能睡上２０个小时。
17,0287,第六世代,欧米伽红宝石,宝可梦 欧米伽红宝石／阿尔法蓝宝石,每天会趴上２０小时以上。因为它的身体几乎一动不动，所以１天只要吃３片叶子就吃饱了。
18,0287,第六世代,阿尔法蓝宝石,宝可梦 欧米伽红宝石／阿尔法蓝宝石,心脏每分钟只跳动１次。因为是不管怎样都会一直趴着的宝可梦，所以几乎不会看到它动的样子。
19,0287,第八世代,晶灿钻石,宝可梦 晶灿钻石／明亮珍珠,一天内绝大部分时间都躺着不动。一直看着它这副懒样会让人昏昏欲睡。
20,0287,第八世代,明亮珍珠,宝可梦 晶灿钻石／明亮珍珠,一天内绝大部分时间都躺着不动。一直看着它这副懒样会让人昏昏欲睡。
21,0287,第九世代,朱,宝可梦 朱／紫,１天要睡２０个小时。它还有一种能力是让看着自己的对手睡意渐浓。
22,0287,第九世代,紫,宝可梦 朱／紫,懒人獭慵懒的样子会深深地刺激看着它的人的懒惰之心。
1,0288,第三世代,红宝石,宝可梦 红宝石／蓝宝石,一直在蠢蠢欲动，想要大闹一番。甚至连１分钟都坐不住。如果不动，压力就会堆积起来。
2,0288,第三世代,蓝宝石,宝可梦 红宝石／蓝宝石,一刻也停不下来的宝可梦。就算想睡觉了，全身血液也还会沸腾，不去森林里到处奔跑就无法平息下来。
3,0288,第三世代,绿宝石,宝可梦 绿宝石,全身血液沸腾，无法静止不动。如果一整天没有到山里去奔跑以平息兴奋的话，到了晚上就会睡不着。*
4,0288,第三世代,火红,宝可梦 火红／叶绿,由于它每时每刻都在大闹，所以很快就会觉得饿，但它却连吃饭时都静不下来。
5,0288,第三世代,叶绿,宝可梦 火红／叶绿,由于它每时每刻都在大闹，所以很快就会觉得饿，但它却连吃饭时都静不下来。
6,0288,第四世代,钻石,宝可梦 钻石／珍珠,因为心脏以１０倍的速度在跳动，所以它一刻都停不下来。
7,0288,第四世代,珍珠,宝可梦 钻石／珍珠,因为心脏以１０倍的速度在跳动，所以它一刻都停不下来。
